v_id,lon,lat,color
3596,-109.2077789,41.59899339,ko
17432,-110.9144419,55.56046321,ko
3594,-108.760675,41.62956997,ko
5034,-74.44787023,42.43991987,ko
28844,-83.75417869,33.99618277,ro
17438,-111.9693746,55.29531067,ko
5033,-73.09360775,42.4686795,ko
4435,-103.5030603,20.78883738,ro
4434,-104.6056086,24.07638598,ro
13326,-104.1004086,32.26990303,ko
4436,-103.4592158,20.77572224,ko
4431,-106.4107485,23.29157416,ko
13321,-77.8429947,40.8159932,ko
13322,-99.24352998,19.29064244,ko
4432,-105.1958085,20.72239904,ko
17120,-92.34382528,39.06463208,ro
17121,-92.62841764,39.31177297,ko
28849,-103.2605691,44.11996377,ko
17124,-93.66245516,40.00012699,ko
19922,-79.97763713,43.08903496,ro
21930,-90.46668286,29.98149352,ro
975,-119.0011128,47.95110006,ko
28848,-97.48547242,32.39327808,ko
973,-121.1419208,48.71550333,ko
972,-94.49740104,39.0486746,ko
971,-94.62203603,39.16849876,ro
19600,-94.85423599,38.93428025,ko
21286,-99.13048318,18.85748069,ko
23359,-85.97798141,42.77691708,ko
21287,-99.1685651,18.82396195,ko
20124,-71.32659064,42.58660807,ko
27110,-104.7548308,39.5949027,ko
21936,-90.20800363,29.97244938,ko
20123,-71.30427191,42.59330726,ro
21285,-80.87821482,35.45803497,ko
8754,-113.3567872,42.12994319,ko
8086,-122.7606937,38.49766914,ko
10126,-76.3013935,36.27211861,ko
8080,-90.35394158,41.52570736,ro
27115,-104.75344,39.58886376,ko
12810,-79.85133979,44.25864676,ko
8083,-89.60692329,41.77346391,ro
656,-87.90081905,42.55287616,ko
27862,-104.7801213,39.50781081,ko
8947,-96.19511837,41.20437605,ko
27864,-91.63954055,41.94168441,ko
27865,-91.64869222,41.94374521,ro
27868,-84.51359068,38.05070997,ko
27869,-84.51291479,38.05096661,ko
10472,-97.89843304,34.55022684,ko
19926,-79.97780978,43.08840169,ro
657,-122.0111531,47.6879288,ko
24649,-82.13350137,42.41971571,ko
29279,-85.35359115,39.91650493,ko
29278,-122.9990335,45.01450393,ko
28114,-82.40968557,34.85165317,ko
26687,-93.79532987,32.45198611,ko
29277,-100.3600378,25.67866408,ko
29276,-73.74913366,42.62425944,ko
29275,-81.70323071,35.75353805,ko
29274,-118.2789747,34.15688626,ko
8927,-85.80884159,42.96956996,ro
14801,-93.94009657,29.92472119,ko
11870,-77.05790155,38.83642082,ko
8924,-82.70685463,43.104392,ko
8923,-84.5552529,33.9815762,ko
19406,-87.90262505,42.50485026,ko
18529,-81.84940988,38.08791296,ro
8920,-84.64967867,34.06160934,ko
14808,-93.99878865,29.88717247,ko
28111,-92.5875877,44.02971452,ko
18837,-91.74174394,37.99222391,ko
11879,-75.21575603,40.68575354,ko
18523,-83.05228585,36.78000822,ko
8929,-84.8430213,43.18708149,ro
18520,-83.02688086,36.80100796,ro
30580,-104.7362616,38.72645955,ro
30239,-112.0427421,41.09315192,ro
30238,-80.21971945,26.34940312,ro
3387,-70.99508753,46.44353472,ko
30235,-112.0059916,40.7851477,ko
30237,-80.21950349,26.66711365,ko
30588,-95.92660994,43.6450474,ko
30231,-87.79304667,41.75390451,ko
3384,-72.97239347,45.62612021,ko
30233,-79.61847799,43.54480817,ko
30232,-79.65434536,43.49015918,ko
29181,-88.36001762,49.1367908,ko
7101,-109.1723369,32.96687594,ro
29183,-81.63865559,50.18278053,ko
29182,-52.78765251,47.54763708,ko
29185,-75.87473771,45.2836066,ro
29184,-79.22078808,43.77807517,ro
7106,-81.34895603,32.35283125,ro
7108,-81.87945324,32.41969578,ro
7109,-108.5993198,32.40363004,ro
5411,-71.51932209,41.82773414,ko
29564,-78.84974668,38.10669708,ko
1680,-111.9597805,33.62286245,ko
18789,-92.64069523,47.55714099,ko
1682,-94.30525911,37.13923992,ro
1687,-75.69360774,39.69311589,ko
1686,-75.77151011,39.61280183,ro
18783,-95.7236266,43.68556386,ko
18781,-93.07871754,47.39173066,ko
18787,-92.19548092,47.50673099,ko
18786,-93.00488357,47.38910956,ko
18785,-93.0579828,47.39265418,ro
18784,-92.6685139,47.48812298,ro
30059,-92.18275238,47.51586406,ko
30058,-90.44600384,38.19824909,ko
22807,-117.1692962,32.89573581,ko
30050,-91.60181878,48.74916604,ko
30867,-88.53416922,30.50100808,ko
30052,-81.50002002,42.89608749,ko
30055,-91.70972025,38.69954396,ko
30054,-122.3939157,40.40416963,ro
5419,-73.90427208,42.60912845,ro
29989,-119.2005205,34.32671887,ro
653,-87.83477109,42.84260376,ko
29980,-77.10150992,36.27553489,ko
29983,-79.89470425,35.34710091,ko
29985,-117.548236,33.37410556,ko
29987,-70.38793902,46.99993309,ro
29986,-117.5777367,33.45352032,ko
14776,-93.87923463,30.02442909,ko
14772,-93.95835619,29.94140612,ko
14773,-93.97178684,29.95377271,ko
22770,-81.53590791,30.4057072,ko
29551,-114.9192873,36.0241343,ko
28588,-100.02324,32.19756095,ro
28589,-84.33100592,37.77576093,ko
1469,-94.52755336,38.94555628,ko
1468,-112.0558384,33.65580725,ko
28583,-97.00974981,33.06569878,ko
1461,-117.9824522,33.80893015,ko
28587,-98.26230083,40.90647934,ko
28584,-68.52776139,45.39732055,ko
24784,-91.7823804,46.1504211,ko
24785,-91.52223252,45.98863289,ko
24786,-89.95381481,29.95865472,ko
24787,-90.04090828,29.98521141,ko
31188,-78.38893363,44.31244302,ko
31189,-66.87349189,46.0,ko
4239,-99.10196599,19.95662896,ko
4238,-98.76860325,19.15134092,ro
31184,-123.1553168,49.97082372,ko
13927,-87.50049798,41.62978966,ko
31186,-94.37399028,30.00997214,ko
31187,-76.23452377,45.47278362,ro
31180,-71.21266184,46.71426105,ro
31181,-123.1011822,43.99570409,ko
4231,-97.04806438,18.89182628,ko
31183,-121.421855,39.82944849,ko
28630,-85.40973832,38.58204126,ko
28632,-80.28325036,43.55368352,ko
28633,-96.99422906,49.96437148,ro
5595,-71.52692465,41.88144039,ko
28635,-79.34818141,36.60350439,ko
5597,-71.48903515,41.85808577,ko
5596,-71.56469883,41.87468114,ko
28639,-85.24884143,37.60503787,ko
29525,-76.53324131,39.18116679,ko
8483,-100.8301843,31.93932621,ro
319,-78.95188606,35.6322294,ro
318,-118.0969959,33.84814507,ko
13690,-79.96827152,32.69722622,ko
29604,-74.96886285,39.99757455,ko
4214,-65.9511953,46.1955675,ko
312,-98.22228974,19.16361495,ko
311,-98.19288149,19.1985288,ko
310,-98.18210808,19.13160503,ko
317,-121.40778,38.54818626,ko
13699,-85.23839068,43.21334838,ko
315,-121.1368328,38.65755742,ro
7284,-101.6564172,41.15790346,ko
7216,-92.21332215,32.90117832,ko
19799,-77.27625422,39.1358288,ko
19072,-121.8762579,37.56215511,ko
19073,-121.8744989,37.56611471,ko
19070,-93.48613334,45.29438371,ko
19071,-121.729429,37.91995988,ko
19077,-121.5707354,37.71511941,ko
19078,-121.3808494,37.98692048,ko
19079,-117.5475403,33.37306108,ko
22364,-67.69101697,46.77669151,ko
22365,-67.70572427,46.80131341,ko
22366,-67.70669589,46.81346097,ko
22367,-67.71034422,46.8394891,ko
22360,-79.01690384,43.1207695,ro
22361,-79.03445639,43.12366648,ko
22362,-79.03447759,43.12237868,ko
27781,-87.42599208,39.52860487,ko
28358,-103.161216,34.38948194,ro
27782,-87.42621118,39.52968797,ko
22368,-67.70259131,46.84035921,ko
22369,-75.63893052,45.37431742,ro
29556,-85.38728559,35.05666429,ko
25327,-90.56657238,41.46214101,ko
25329,-103.1012122,44.09858096,ko
25328,-90.55403702,41.51033209,ko
23947,-91.27038668,30.65352449,ro
23414,-88.19492535,44.83290159,ko
23417,-88.69456804,44.71882187,ko
23944,-91.04324901,30.4733006,ko
23411,-86.39725129,43.40096688,ko
23942,-90.54413228,29.73303748,ko
23413,-88.63124265,44.76255891,ko
23940,-90.436887,29.58966717,ko
6648,-98.57167783,29.61938621,ro
23419,-88.69986639,44.71884191,ko
23949,-90.97822518,30.18017347,ro
23948,-91.27255782,30.65562862,ro
27257,-100.806858,21.9324635,ro
27256,-100.8851476,21.995067,ro
27255,-100.8947999,21.8315498,ro
27254,-100.8915575,21.8313244,ro
27253,-100.8948168,21.8311843,ro
27252,-100.8914282,21.83086717,ro
27251,-100.8948168,21.83081739,ro
27259,-100.8064526,21.93263716,ko
27258,-100.806463,21.93219418,ro
12675,-99.99776259,48.34063049,ko
22090,-70.57303231,41.77290237,ko
6219,-82.8964249,36.86308018,ko
22094,-76.44839227,41.75755507,ko
22095,-76.43503388,41.76156217,ko
12229,-94.93150007,40.30854254,ko
12677,-99.92860026,47.77702325,ko
23637,-86.81097723,33.56873586,ko
8698,-90.45135693,38.21375416,ko
8558,-112.7423929,45.23606238,ko
6819,-82.34086193,31.87328873,ko
2299,-73.9545873,41.56357869,ko
2298,-73.93786749,41.56435178,ko
8129,-89.83994277,36.86758652,ro
15709,-104.7002649,38.31406234,ko
2292,-121.2347856,38.73816516,ko
2291,-96.63171975,43.60053569,ro
2290,-117.9797477,34.10594737,ko
2297,-117.8720892,34.11902341,ko
631,-111.9371699,41.03747525,ko
12670,-100.2935406,48.60734404,ko
19696,-123.0088111,46.15029757,ro
19697,-123.0063765,46.15119937,ro
19694,-111.9763548,41.2145316,ko
19695,-123.0081987,46.15349448,ro
19692,-122.6671084,44.76863087,ko
19693,-111.9764299,41.2101087,ko
19690,-76.76647251,44.27679787,ko
19691,-76.64422294,44.2748516,ro
12672,-100.0598641,48.80721233,ko
8125,-91.55514499,41.33477875,ko
19698,-122.9389689,46.20907648,ko
19699,-123.0458309,47.03589862,ro
19317,-73.4965711,45.39393612,ro
6939,-80.880145,35.5803674,ko
6584,-76.07530345,43.05645545,ko
8691,-112.4241642,33.69407785,ko
8122,-91.35206927,40.78385151,ro
28354,-120.298917,37.80946827,ko
10915,-85.28694604,29.81132674,ko
10912,-74.74378371,42.19630172,ko
8693,-86.36306265,43.94647258,ko
10910,-74.77385055,42.32832528,ko
10911,-88.26723527,20.69796194,ko
8120,-90.83472198,38.56363891,ro
15702,-104.862583,39.06457808,ko
10918,-94.79442473,39.17742933,ko
19644,-81.99329888,33.38834957,ko
7926,-118.5881926,45.90294367,ko
10319,-90.12901709,29.75970035,ko
9131,-91.13644491,38.89552343,ro
15875,-81.36302647,39.33208871,ko
7922,-120.4903065,46.65059746,ko
9136,-111.3598967,42.30841916,ko
10648,-75.33183534,40.61887217,ko
10310,-92.05961846,34.23262022,ko
10311,-90.88530264,34.65967969,ko
9139,-112.1622117,43.46795632,ko
9138,-112.2204152,43.55490877,ko
10314,-93.27929895,44.31200275,ko
28749,-95.43819505,48.88928698,ko
10640,-75.36981555,40.67450162,ko
10317,-89.96316661,30.05597103,ko
15870,-90.63367926,33.44504081,ro
11976,-74.9153927,41.93817764,ko
6816,-83.72782282,32.6179447,ro
16420,-111.5059402,57.252797,ko
16421,-111.3938542,57.23923797,ko
16422,-111.9198842,57.03005688,ko
16423,-111.8728436,57.30446463,ko
8638,-96.32940929,42.59492058,ko
9756,-76.82768478,40.83624113,ro
401,-111.9508227,40.70610787,ko
6293,-106.5375137,31.73149619,ko
6292,-95.32907631,48.83324528,ko
26126,-96.47670964,19.34787853,ko
26127,-96.43254917,19.71670381,ko
26124,-96.29624097,19.11031395,ro
26125,-96.19362641,19.17527861,ko
26122,-96.27836548,19.10090947,ro
26123,-96.27765797,19.10461741,ko
20809,-72.67379614,46.4774612,ko
20808,-72.53932705,46.30997617,ko
20807,-72.65836371,46.46691921,ro
20806,-72.52950963,46.41095907,ko
20805,-72.72650964,46.4319272,ro
20804,-72.64807189,46.47111062,ro
20803,-72.64654359,46.45811346,ko
20802,-72.6245434,46.35182211,ko
26128,-94.69589148,18.02051945,ko
20800,-72.52195489,46.38817371,ro
8510,-114.9246574,42.7669848,ko
8683,-97.27278717,30.14775191,ko
9750,-101.8639137,35.09969651,ko
26758,-111.6836832,33.48097877,ko
2497,-86.56546601,41.97576989,ko
17561,-104.3663614,39.01039269,ko
21318,-75.52550744,40.15352707,ko
21319,-98.26079891,19.12354279,ro
21317,-121.525077,38.8233957,ko
21311,-97.16192971,49.84978977,ro
21312,-97.53256669,18.88263195,ko
3438,-72.06006711,46.51718832,ko
3439,-72.12715487,46.66275163,ko
22959,-117.8526851,48.35642419,ko
15378,-95.96171732,36.74964754,ko
878,-81.95516789,28.81689031,ro
879,-81.46695953,28.4914086,ro
876,-81.25328828,28.5044509,ko
3431,-72.41231803,46.54842516,ko
874,-81.28308442,28.37955516,ro
22950,-119.0448628,35.37626267,ko
872,-81.45480185,28.48375692,ro
873,-81.44091252,28.47098907,ro
3436,-106.6136063,45.89105579,ro
871,-81.4736247,28.38479636,ko
2741,-78.58104871,42.83266531,ko
2740,-122.2762916,39.23734519,ro
2743,-88.10569319,42.36295186,ko
2034,-71.21658026,42.5391196,ko
2745,-122.2648801,40.39771115,ro
2744,-121.9356244,40.80800058,ro
2031,-71.1540467,42.46232144,ko
4595,-112.084648,33.37672225,ko
2749,-81.52148733,30.19246246,ko
2748,-81.52705641,30.30175423,ko
4846,-95.44783561,29.68375357,ko
4599,-95.11821441,39.52598339,ko
4840,-73.84025695,45.29453039,ro
2039,-85.86800065,39.24453109,ko
2038,-114.0868126,35.14395503,ko
21426,-73.15223212,45.97176771,ko
4937,-97.56617531,35.49149303,ko
21427,-73.15309594,45.97844532,ko
30070,-61.54731386,45.60972798,ko
24144,-84.4180871,42.28908286,ro
11999,-83.04078872,42.61081089,ko
11998,-83.03962835,42.59380697,ko
24145,-84.4090523,42.27242756,ro
5205,-97.69221066,43.9656865,ko
5206,-97.96854605,43.84921379,ko
14163,-85.16919081,34.25962705,ko
11990,-96.9059149,34.78180044,ko
14161,-85.16658645,34.27655409,ko
14160,-84.57053139,38.03605749,ko
11995,-83.14096727,42.4840624,ko
11994,-83.39643306,42.46031265,ko
11997,-83.04761399,42.66635584,ko
11996,-82.93590188,42.45366078,ko
638,-76.82742505,39.19411463,ko
13412,-75.35116865,40.68632249,ko
7939,-118.0879878,34.15114475,ko
28746,-95.3946035,40.52591803,ko
13410,-64.08851102,44.644332,ro
13179,-65.64979961,45.66438045,ko
4560,-81.37949496,31.93044787,ko
13171,-95.92664924,40.17533055,ko
18310,-79.47538492,33.71325598,ko
28747,-95.64439919,40.36024768,ko
14345,-103.7746861,19.28022446,ko
18645,-88.47580895,37.01225698,ko
11195,-105.2500828,38.43480918,ko
14342,-70.51279811,54.448772,ko
11197,-87.08634346,37.0542937,ko
18641,-84.27405294,37.63913797,ko
29609,-74.25985885,41.31001092,ro
18648,-84.84309498,37.73886541,ko
18649,-83.18019588,37.03499097,ko
17922,-82.21446402,42.4273515,ko
16301,-101.605871,21.13603145,ko
17920,-75.94809848,44.82553658,ro
17921,-75.3253592,44.85745068,ko
24148,-84.47385191,42.4162983,ko
17925,-80.88578322,43.09561561,ko
3041,-79.63690251,39.48868893,ko
3040,-94.36053704,37.15109406,ko
3042,-79.64137925,39.50793037,ko
19863,-76.48367307,38.28313107,ko
27418,-80.14639679,26.56447656,ko
4568,-105.9501068,28.63985212,ko
21071,-66.39226174,48.05040301,ko
6593,-86.77854041,37.93419054,ko
27412,-82.14269383,28.25823319,ro
27416,-80.13041981,26.43944846,ro
28486,-106.3549269,23.18986311,ko
16307,-111.8962992,33.35454876,ko
30007,-84.3727491,34.37111712,ko
28741,-117.6978861,34.93026576,ro
11670,-95.93499754,39.7537271,ko
23837,-80.97888282,32.62050019,ko
1092,-95.12347148,29.83664786,ko
15565,-96.62481402,32.93719634,ko
22679,-96.53446861,39.0483107,ko
23393,-79.03667837,41.8184814,ko
3294,-90.3292874,32.31115561,ro
6096,-77.43269978,43.08727726,ko
15692,-80.12208811,35.402745,ko
15690,-79.99810672,35.32511475,ko
15691,-80.06224058,35.20746897,ko
15697,-87.16636134,30.93902205,ko
15694,-111.804158,43.52329126,ko
15695,-70.7806353,43.45900677,ko
29048,-92.14256497,30.5367186,ko
29049,-105.6335549,36.39498898,ro
29518,-101.1978708,47.07143832,ko
29519,-80.64867066,40.25414202,ro
29516,-101.316816,47.28268629,ko
29517,-101.331504,47.27702792,ko
29046,-89.97563861,29.93908469,ko
29047,-89.72802653,29.51506688,ko
29041,-91.26400254,30.32546759,ro
29042,-112.1535502,33.44205545,ko
29043,-84.47514868,33.8242822,ko
23778,-79.35260013,34.35874346,ko
23779,-77.22596437,34.81294646,ko
28939,-80.71042209,51.21012989,ko
28938,-85.97263431,40.09797852,ko
1326,-115.5155449,35.25220377,ro
1327,-116.5773167,33.93846213,ro
1324,-111.9937217,33.6691214,ko
1325,-84.42211234,39.15709448,ko
28933,-103.732259,48.14321974,ko
28932,-84.5084072,34.18447037,ko
23772,-77.48773237,34.7345168,ko
28930,-87.41774557,40.5647757,ko
23774,-78.99484544,34.26963806,ko
28936,-86.83173827,39.97213287,ro
23776,-79.09972744,34.58307056,ko
23777,-79.26012711,34.64894197,ko
27068,-88.29643812,41.41095719,ro
30911,-81.26797174,37.70235039,ko
8680,-96.6935567,31.0912727,ko
12423,-96.5947031,43.59425941,ko
6903,-78.30420611,35.53925928,ro
6902,-78.656236,35.33472995,ko
6901,-78.5458952,35.39581878,ko
6900,-78.71151749,35.4115086,ko
8134,-82.98360688,32.50834794,ko
8135,-89.53363072,37.17935964,ro
8136,-108.5233506,41.57533522,ko
8689,-97.5485378,30.14548018,ro
8130,-89.83568163,37.25827956,ro
27065,-80.32402247,25.83057339,ko
8132,-82.73818853,32.73845298,ro
8133,-82.7918958,32.6691611,ko
1881,-117.9222405,33.9460915,ko
28665,-82.54354096,35.47203116,ko
7892,-116.9153766,46.35689953,ko
24910,-84.38316339,42.7217631,ko
30244,-93.89989138,29.93087137,ko
13755,-77.97250951,39.49120547,ko
31069,-89.68985616,40.58109868,ko
31068,-117.6259715,34.49372229,ro
7733,-119.1666657,34.30052911,ro
7732,-119.7614742,34.45197114,ko
31065,-80.94506132,48.56378828,ko
7730,-119.6853972,34.42306743,ko
7736,-119.8712684,34.43303111,ko
7735,-102.360786,34.82090397,ko
7734,-119.3093084,34.36255375,ro
19198,-96.80281318,32.75535695,ro
19449,-74.73423487,40.18920048,ro
19448,-74.74350413,40.28808921,ro
2390,-112.9382225,38.56227331,ko
8147,-116.3992768,40.98217003,ko
19443,-105.1557012,39.60274359,ko
19190,-82.41770668,27.92286606,ko
19193,-82.40772739,27.92324625,ko
3950,-80.41625746,25.77317096,ko
19447,-74.93226784,40.39188917,ko
19446,-105.1239299,39.55464696,ro
19445,-105.165456,39.63389379,ko
19444,-105.1654629,39.63229407,ko
8358,-71.12657345,48.30435289,ro
8359,-84.7387884,42.26754123,ro
8350,-83.52554149,34.04293569,ro
8351,-97.60096578,32.71972756,ro
8352,-84.75789375,42.28230898,ro
8353,-84.76863268,42.24609936,ro
8354,-97.21917906,33.17576668,ro
8355,-84.73859584,42.25070196,ko
8356,-84.76421665,42.25230266,ko
8357,-84.76065739,42.25252109,ro
27547,-97.94789198,22.21093125,ko
20266,-105.0154426,39.63130058,ko
30246,-73.31411953,46.00011834,ko
7308,-90.37137446,32.36057887,ko
27545,-97.94792441,22.21056798,ko
24442,-99.24639406,19.3344655,ko
24441,-99.24669024,19.33087379,ko
24440,-95.7625391,39.45849417,ko
23831,-80.9575348,32.46960705,ko
24444,-81.7983412,28.04670921,ko
24448,-71.29742414,46.83463701,ro
22139,-78.55727786,43.1032468,ko
22138,-78.55641602,43.10316547,ko
22429,-76.308596,36.76567666,ko
22428,-77.42226315,37.08977211,ko
22131,-97.08519903,32.64258192,ko
22130,-97.08404964,32.63868441,ro
22421,-78.34988633,36.68558748,ko
22420,-123.7195798,48.73544396,ko
22135,-97.02185757,32.71806075,ko
22426,-77.56798292,36.47913097,ko
22137,-96.3655044,33.6217532,ko
22136,-96.34692509,33.27269768,ko
13773,-111.9007755,40.55602253,ko
13772,-81.32240737,48.46563582,ko
4060,-98.15123839,19.06438719,ro
4061,-98.15520164,19.06440558,ro
13777,-93.01740941,44.04592714,ko
13776,-111.1311498,30.52524254,ko
4064,-98.29826269,19.02928394,ko
13774,-90.50768138,33.45855735,ko
13779,-123.7523047,49.47654734,ko
13778,-84.765582,33.39248119,ko
25907,-104.8014229,40.02562766,ko
5786,-98.5262763,29.78874929,ko
5787,-98.59318584,29.79494498,ko
5780,-78.89355271,42.95404789,ko
5781,-78.81608956,42.91871773,ko
5782,-78.8190647,42.91808403,ko
5783,-78.8132257,42.88075112,ko
28668,-77.93747027,34.15402168,ko
27548,-81.79867519,28.04213961,ko
5788,-98.41340044,29.77678579,ko
5789,-78.60811261,42.81275833,ko
12166,-81.9509978,27.04427808,ko
3603,-87.51607595,41.7043506,ro
3602,-87.53981448,41.66923324,ko
17785,-77.38570603,44.18592177,ko
3607,-87.66661498,41.6368656,ro
3605,-87.54574505,41.63359315,ro
3604,-87.52348828,41.69068021,ro
3608,-87.73311173,41.64011824,ro
15486,-111.901032,33.4618325,ko
28104,-92.66961146,44.03459007,ko
19991,-66.87403093,46.03044047,ko
19990,-66.84372348,46.05950568,ro
11438,-86.12298613,42.91715265,ko
19224,-78.76688698,35.88979631,ko
19223,-78.80173982,35.79747472,ko
19222,-78.94475233,35.65586031,ko
19997,-66.8460511,46.01841501,ko
19996,-66.87355105,46.03023297,ko
19999,-76.65663865,44.59879768,ro
19998,-66.62102582,46.0797699,ko
11437,-85.70779101,43.02854314,ro
19229,-98.25260502,19.13751723,ko
19228,-98.19641495,19.30002108,ko
17100,-124.2693732,48.07195507,ko
28105,-92.68228796,43.799656,ro
17102,-118.0641013,33.85072795,ko
17456,-90.48625869,36.90230378,ko
17457,-90.72099346,37.0803858,ko
17454,-91.14525547,37.3595129,ko
17455,-91.07971355,37.40613532,ko
13906,-123.0047903,46.1787999,ko
17458,-90.90553054,37.02589376,ko
13342,-114.4466318,53.45016577,ko
4452,-78.77882651,33.81451994,ko
4451,-117.5557749,34.42412541,ko
4450,-88.28018858,42.33520011,ko
4457,-79.63214951,43.5215831,ko
4456,-82.78368578,38.5729248,ko
1248,-119.5937418,46.64915967,ko
13345,-112.13127,52.46418744,ko
13348,-113.89119,51.00706725,ro
13349,-113.9011294,50.90888024,ko
10402,-122.6714919,44.41224076,ro
959,-71.43916556,42.87389764,ro
951,-122.8396283,46.72745324,ro
950,-122.9469898,46.59956261,ro
953,-94.13807984,33.68293426,ro
952,-122.8756723,46.75473307,ro
955,-122.9176352,46.6226991,ko
957,-105.2106754,40.6658005,ko
956,-71.46148039,42.90559818,ko
21817,-123.0750621,49.06072651,ro
25307,-98.10243869,45.445,ko
24862,-84.44344313,42.25085899,ko
21811,-120.3911951,50.66473261,ko
21810,-120.3910734,50.6644963,ko
24869,-96.6524687,34.76704706,ko
24868,-96.65225985,34.74924655,ko
21819,-71.66901378,42.5310746,ko
20141,-76.51475819,37.17295871,ko
20146,-71.38746857,42.26556741,ko
20147,-85.94749645,39.72050386,ro
20145,-121.3463251,38.75170582,ro
20148,-77.28056272,37.29241805,ro
20149,-77.28077975,37.29248109,ro
16854,-93.89589365,49.06432045,ko
16857,-70.78590455,43.09742996,ko
16856,-94.72569027,16.56733209,ko
16850,-93.40162962,48.62041093,ko
16852,-81.85345669,27.74877702,ko
16858,-96.53725516,18.05264,ko
12165,-81.8105034,27.15134495,ko
6335,-120.8448858,37.73490346,ro
12167,-108.5636289,39.06263292,ko
6337,-111.7947459,32.62530148,ro
12161,-81.06127888,46.48484828,ko
6331,-92.0359044,38.55002714,ko
6332,-112.2841753,33.40583255,ko
12162,-81.92783425,35.72199258,ko
3033,-78.9707361,38.31422657,ko
29771,-78.24526086,45.43029573,ko
6338,-120.906646,37.4899654,ko
6339,-111.5163332,33.27685296,ro
619,-96.05055962,28.7994676,ro
1143,-76.63546506,39.22763938,ko
27887,-118.4490932,34.02789888,ko
27884,-118.4327446,33.97611876,ko
9674,-86.84201147,33.47223958,ko
9675,-114.3093531,48.24561018,ko
9676,-114.3124999,48.24517279,ko
9677,-124.283536,43.37346331,ko
9671,-112.5523207,46.97789312,ko
9673,-91.67155417,42.06198254,ko
29219,-81.82907844,26.49496185,ro
10104,-86.34579402,32.3648488,ko
10107,-86.49178837,33.90471184,ro
9678,-111.9652055,47.71372425,ko
10100,-93.81254714,45.35321313,ko
21765,-97.48693183,35.46083549,ko
21764,-97.55635031,35.46036208,ko
21767,-97.52582924,35.46104578,ko
21766,-97.51782678,35.4549743,ko
21761,-106.3158036,39.16952878,ro
21760,-96.96255214,49.90891719,ko
21763,-97.50615254,35.4567331,ko
21762,-97.53450813,35.47725115,ko
4247,-96.39083705,18.25446923,ro
21769,-92.68180915,43.54424262,ko
21768,-97.5456644,35.46432776,ko
25452,-52.85221769,47.53063151,ko
11859,-109.1682884,44.50692125,ko
18819,-75.60458892,45.38834152,ro
18818,-93.71697989,36.950897,ro
8909,-84.25735203,43.57512112,ro
8908,-83.83765574,43.64574112,ro
23511,-86.99142227,40.65237068,ko
18813,-90.70589093,37.681108,ko
18812,-91.11980488,37.60661798,ko
8907,-83.82513688,43.63116561,ro
8906,-85.05002339,34.04390851,ro
8901,-84.7856578,34.004128,ro
18816,-90.66635293,37.61650901,ko
11856,-77.81898579,35.95223493,ko
18814,-90.70360489,37.65630197,ko
30219,-99.24737515,19.88941187,ko
23045,-71.11300738,46.77617147,ko
2174,-85.23318419,35.11137609,ko
30212,-81.63702098,35.72666787,ko
5059,-75.66250944,39.68929136,ko
6063,-77.5954971,38.56307442,ko
30216,-91.83057084,46.10702974,ko
30214,-91.91916115,49.45816188,ko
23516,-84.4947045,34.24063369,ko
7128,-84.82127041,32.61385944,ko
7129,-84.69317519,32.58885112,ro
7126,-84.23164734,32.07995297,ko
7127,-84.91566107,32.61041573,ro
7124,-82.49021864,42.77190161,ro
7125,-96.35208438,35.82762645,ko
7123,-84.47691085,32.36295834,ro
1669,-87.99573263,41.98022103,ko
502,-94.49450014,39.15323035,ro
1665,-81.37665047,28.4491956,ro
591,-122.1566872,47.87612828,ro
590,-122.1752422,47.76224294,ko
592,-122.1130265,47.97169169,ro
595,-96.72617831,32.55854041,ro
8618,-108.4800615,45.77399843,ko
2606,-114.7050671,32.72774975,ko
26689,-112.055973,41.21992006,ko
2828,-104.7030007,39.60901878,ko
2829,-104.760326,39.51048476,ko
2824,-123.0920631,44.95875266,ko
2825,-74.53075097,40.48585125,ko
2826,-74.6163773,40.51224178,ko
2827,-74.37883268,40.73302086,ko
2820,-74.66897771,40.52534034,ro
2821,-74.67337519,40.59292943,ro
2822,-74.61530395,40.55898052,ro
2823,-74.62839849,40.6229451,ro
3386,-70.86684858,46.31422213,ko
5415,-80.33362025,25.43564481,ko
5416,-72.56359838,41.54044627,ro
3385,-70.52201604,46.40500536,ko
3382,-72.90920746,45.63482994,ko
3383,-72.57864166,45.64689789,ko
3380,-84.05657488,39.67128896,ko
3381,-84.08599479,39.63861924,ko
28039,-92.28858933,39.02208428,ko
14751,-85.59563672,38.2596823,ko
3389,-124.010773,44.00746721,ko
3965,-93.25167311,44.80962855,ro
1402,-77.17216824,39.39802685,ko
1401,-76.82319717,38.43727107,ro
1407,-77.65723694,42.30726816,ro
1406,-78.44738363,41.8549789,ko
3963,-87.46355624,35.76358641,ko
13904,-90.6855283,41.82249628,ko
692,-123.1235499,47.2278022,ro
4217,-72.758114,41.89123674,ko
13907,-91.69536721,44.11922085,ko
5791,-78.71595833,43.13808225,ro
4213,-96.90957899,35.36932995,ko
13903,-126.6686845,54.39286593,ko
5790,-78.41998855,42.76439406,ko
13908,-93.5092871,44.07475418,ko
13909,-93.5214253,44.07728311,ko
712,-112.0166253,41.12469641,ro
18105,-87.32934593,31.49920801,ko
18104,-88.01497492,31.00284303,ko
18106,-87.39715993,31.40676798,ro
